Date,mean_sentiment,article_count,weighted_sentiment,daily_sentiment,weighted_sentiment_rolling_z_score
2017-04-03 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.5898112379171139
2017-04-04 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.5314056439861043
2017-04-05 00:00:00+00:00,0.0,1,0.0,negative,0.5808103658253015
2017-04-07 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.32642256334891534
2017-04-08 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.33762858998623035
2017-04-09 00:00:00+00:00,0.0,1,0.0,negative,0.6180380435753557
2017-04-10 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.3224756842826767
2017-04-11 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8551058599642859
2017-04-12 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.30733146545204065
2017-04-13 00:00:00+00:00,0.6666666666666666,6,1.297273432703542,positive,2.420370519131215
2017-04-14 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8506089445581019
2017-04-17 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.26432875206784845
2017-04-18 00:00:00+00:00,-0.5,4,-0.8047189562170501,negative,-0.40993236305348
